,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,bol_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction,profit_ma
705,835,1688554800000.0,30415.2,30471.7,30317.1,30390.2,7718.766,234765353.4486,2023-07-05 11:00:00,0.0001,-0.000284,61794.613,23.13,30877.49,30606.23,30741.86,31013.12,30470.6,31148.75,30334.97,-96.95,-57.07,-39.88,6.18,35.48,36.66,30.08,3220.680571428572,440.58,351.65999999999985,115.52,0.89,30696.32,30477.94,622.9199999999983,80.39999999999782,87.73999999999796,306.119999999999,-46.870000000000005,-6.870000000000001,-29.299999999999997,-39.88,542.5200000000004,PositionState,lower,30390.2,30570.9,0.0,-180.70000000000073,83.29999999999927,-180.70000000000073,-46.22105263157822,0,-37.86000000000058
786,916,1688846400000.0,30096.3,30147.9,30046.3,30141.6,1753.518,52777291.7585,2023-07-08 20:00:00,8.567e-05,-0.000512,59732.983,43.72,30255.47,30148.54,30202.0,30308.94,30095.07,30362.4,30041.6,-24.26,-17.33,-6.92,17.36,27.22,10.59,11.17,1456.5061428571428,9.38,60.400000000001455,-1.89,-1.85,30184.07,30146.94,167.34000000000015,-46.529999999998836,5.3400000000001455,42.470000000001164,-26.28,13.719999999999999,-9.86,-6.930000000000003,213.86999999999898,PositionState,lower,30141.6,30211.5,0.0,-69.90000000000146,0.0,-69.90000000000146,-32.80000000000049,0,-38.06999999999971
811,941,1688936400000.0,30180.2,30205.8,30122.8,30142.2,1543.271,46561543.5892,2023-07-09 21:00:00,0.0001,-0.000189,61174.078,37.95,30290.28,30203.31,30246.8,30333.77,30159.83,30377.25,30116.34,-9.09,6.4,-15.5,17.15,19.98,16.44,13.8,1888.0620714285712,57.54,104.59999999999854,36.21,-2.15,30252.35,30178.79,191.5699999999997,17.63000000000102,36.590000000000146,110.14999999999782,-32.05,7.950000000000003,-2.830000000000002,-15.49,173.9399999999987,PositionState,lower,30142.2,30171.7,0.0,-29.5,108.20000000000073,-44.89999999999782,25.257142857144053,0,39.26000000000204
882,1012,1689192000000.0,30273.8,30333.0,30220.0,30331.7,2978.016,90181172.3546,2023-07-12 20:00:00,4.64e-06,-0.000229,67464.796,38.59,30670.55,30403.18,30536.87,30804.23,30269.5,30937.92,30135.82,-38.04,10.34,-48.39,15.24,26.37,16.83,15.26,7862.834571428571,-72.07,205.16999999999825,70.3,-1.93,30512.77,30358.8,472.52999999999884,-62.20000000000073,27.099999999998545,181.0699999999997,-31.409999999999997,8.590000000000003,-11.13,-48.379999999999995,534.7299999999996,PositionState,lower,30331.7,30561.4,0.0,-229.70000000000073,50.70000000000073,-229.70000000000073,-23.614285714285092,0,-106.77000000000044
928,1058,1689357600000.0,30675.8,30750.6,30009.3,30075.8,36647.717,1110926976.996,2023-07-14 18:00:00,0.0001,-0.000522,62107.533,24.83,31348.9,30730.78,31039.84,31657.96,30421.73,31967.02,30112.67,-56.86,67.56,-124.43,14.34,39.94,33.19,38.98,7470.288714285715,2476.05,964.0400000000009,624.55,-19.14,31025.81,30512.94,1582.1599999999999,345.9300000000003,437.1399999999994,950.010000000002,-45.17,-5.170000000000002,-25.599999999999998,-124.42,1236.2299999999996,PositionState,lower,30075.8,30280.7,0.0,-204.90000000000146,0.0,-263.7000000000007,-186.49487179487232,0,253.88999999999942
1000,1130,1689616800000.0,30015.0,30048.2,29610.0,29781.0,18394.578,548248013.4897,2023-07-17 18:00:00,7.613e-05,-0.000414,67376.57399999,22.68,30278.72,30047.98,30163.35,30394.09,29932.62,30509.46,29817.25,-70.53,-35.81,-34.72,9.1,44.3,35.75,30.28,5067.0185,1274.32,382.34999999999854,193.86,-8.97,30123.34,29935.48,613.0900000000001,151.61999999999898,154.47999999999956,342.34000000000015,-47.32,-7.32,-35.199999999999996,-34.72,461.47000000000116,PositionState,lower,29781.0,30224.7,0.0,-443.7000000000007,0.0,-443.7000000000007,-166.42500000000018,0,-131.04999999999927
1160,1290,1690192800000.0,29158.2,29371.9,29093.9,29303.2,12693.291,371570578.3624,2023-07-24 10:00:00,5.915e-05,-0.000484,59865.923,31.78,30005.72,29500.51,29753.12,30258.33,29247.91,30510.93,28995.3,-118.33,-45.89,-72.44,10.36,46.3,25.07,21.8,5476.258785714286,734.02,449.91999999999825,220.94,-2.31,29648.57,29383.54,955.130000000001,-55.29000000000087,80.34000000000015,345.369999999999,-38.22,1.7800000000000011,-35.94,-72.44,1010.4200000000019,PositionState,lower,29303.2,29260.0,0.0,43.20000000000073,276.1000000000022,0.0,169.85357142857174,0,196.37000000000262
1241,1371,1690484400000.0,29128.5,29166.1,29088.2,29145.5,3174.364,92455751.8891,2023-07-27 19:00:00,3.725e-05,-0.000447,66911.493,35.9,29435.62,29211.09,29323.36,29547.88,29098.83,29660.14,28986.57,-35.97,6.33,-42.31,14.99,28.16,32.03,36.64,3329.0340714285717,127.04,177.86000000000058,60.97,-1.34,29305.72,29167.77,402.380000000001,-46.669999999998254,22.270000000000437,160.22000000000116,-34.1,5.899999999999999,-13.17,-42.3,449.0499999999993,PositionState,lower,29145.5,29288.0,0.0,-142.5,20.400000000001455,-142.5,-52.888888888888886,0,-71.95000000000073
1317,1447,1690758000000.0,29142.4,29279.1,29142.3,29273.1,2301.317,67261854.0521,2023-07-30 23:00:00,6.935e-05,-0.000224,65952.935,49.07,29336.49,29219.81,29278.15,29394.83,29161.47,29453.18,29103.13,-19.13,-7.24,-11.88,16.53,30.17,24.13,18.5,3288.5306428571434,120.91,5.05000000000291,6.65,8.85,29275.97,29230.05,121.7300000000032,-111.62999999999738,-43.04999999999927,2.8700000000026193,-20.93,19.07,-13.64,-11.889999999999999,233.36000000000058,PositionState,lower,29273.1,29444.6,0.0,-171.5,0.0,-171.5,-85.75,0,-107.27000000000044
1345,1475,1690858800000.0,28919.0,28941.6,28800.0,28825.7,7375.973,212939041.9988,2023-08-01 03:00:00,0.0001,-0.000294,68232.14999999,24.95,29337.17,29042.88,29190.02,29484.32,28895.73,29631.47,28748.58,-81.35,-43.15,-38.2,12.0,35.89,21.4,16.98,4792.948928571429,183.72,364.3199999999997,144.77,-3.57,29135.3,28947.37,658.619999999999,70.02999999999884,121.66999999999825,309.59999999999854,-45.05,-5.050000000000001,-23.89,-38.199999999999996,588.5900000000001,PositionState,lower,28825.7,29264.0,0.0,-438.2999999999993,10.0,-438.2999999999993,-93.36874999999941,0,-146.83000000000175
1433,1563,1691175600000.0,29054.1,29101.3,29000.2,29021.4,3979.37,115594504.4379,2023-08-04 19:00:00,0.0001,-0.000295,67717.215,34.97,29235.05,29119.22,29177.13,29292.97,29061.3,29350.89,29003.38,-21.99,-6.81,-15.17,15.73,33.43,14.9,15.2,3082.2580000000007,187.35,155.72999999999956,62.57,-2.49,29178.32,29078.33,271.5699999999997,39.89999999999782,56.93000000000029,156.91999999999825,-35.03,4.969999999999999,-17.7,-15.18,231.6700000000019,PositionState,lower,29021.4,29063.9,0.0,-42.5,65.80000000000291,-83.39999999999782,-27.24166666666512,0,27.140000000003056
1476,1606,1691330400000.0,29006.1,29058.0,28980.0,29032.6,2227.353,64637577.1119,2023-08-06 14:00:00,0.0001,-7.5e-05,68129.591,45.61,29076.78,29032.48,29054.63,29098.92,29010.33,29121.07,28988.19,-8.22,-4.87,-3.34,14.5,31.12,20.3,23.37,885.9625000000004,131.42,22.030000000002474,4.76,-3.34,29056.68,29030.17,66.31999999999971,-22.2699999999968,-2.430000000000291,24.080000000001746,-24.39,15.61,-16.62,-3.3500000000000005,88.58999999999651,PositionState,lower,29032.6,29077.1,0.0,-44.5,27.69999999999709,-44.5,-5.60000000000097,0,-17.140000000003056
1502,1632,1691424000000.0,28852.2,28974.4,28677.1,28927.8,18431.792,531391220.469,2023-08-07 16:00:00,0.0001,-0.000374,70759.399,39.68,29117.51,28966.47,29041.99,29193.03,28890.94,29268.55,28815.42,-30.93,-8.22,-22.71,8.2,33.77,20.82,18.64,4061.150785714286,1219.92,114.19000000000233,51.25,-4.39,29024.97,28935.34,265.22999999999956,-36.86000000000058,7.540000000000873,97.17000000000189,-30.32,9.68,-25.570000000000004,-22.71,302.09000000000015,PositionState,lower,28927.8,29079.6,0.0,-151.79999999999927,0.0,-151.79999999999927,-63.19999999999951,0,-79.68999999999869
1551,1681,1691600400000.0,29507.0,29588.5,29434.0,29506.1,11339.803,334581207.4768,2023-08-09 17:00:00,0.0001,-0.000102,70434.12699999,41.41,29834.34,29599.07,29716.71,29951.97,29481.44,30069.61,29363.81,32.35,85.47,-53.11,22.79,23.19,40.74,46.29,6474.216214285714,676.17,210.61000000000058,60.33,-6.58,29770.18,29577.47,445.8700000000026,-24.659999999999854,71.37000000000262,264.08000000000175,-28.590000000000003,11.409999999999997,-0.40000000000000213,-53.12,470.5300000000025,PositionState,lower,29506.1,29669.8,0.0,-163.70000000000073,100.79999999999927,-163.70000000000073,-34.2476190476203,0,-23.30999999999767
1575,1705,1691686800000.0,29420.0,29455.5,29308.8,29401.0,5854.123,172041520.7877,2023-08-10 17:00:00,0.0001,-0.000471,71929.111,39.93,29591.33,29463.93,29527.63,29655.03,29400.23,29718.73,29336.53,-42.0,-31.15,-10.84,13.5,21.57,14.11,17.57,4261.084285714286,352.56,126.63000000000102,29.18,-3.43,29505.1,29430.46,254.02999999999884,-0.7700000000004366,29.459999999999127,104.09999999999854,-30.07,9.93,-8.07,-10.850000000000001,254.79999999999927,PositionState,lower,29401.0,29456.9,0.0,-55.900000000001455,34.099999999998545,-68.5,-24.128571428571636,0,-3.7700000000004366
1599,1729,1691773200000.0,29350.7,29388.0,29313.0,29332.1,2491.812,73124961.13629998,2023-08-11 17:00:00,6.988e-05,-0.000304,70999.432,38.9,29457.4,29377.26,29417.33,29497.48,29337.19,29537.55,29297.12,-29.92,-27.83,-2.08,15.6,28.86,21.6,19.22,3416.104571428572,61.31,85.2300000000032,13.38,-2.31,29400.3,29358.25,165.38000000000102,5.0900000000001455,26.150000000001455,68.20000000000073,-31.1,8.899999999999999,-13.26,-2.0900000000000034,160.29000000000087,PositionState,lower,29332.1,29421.7,0.0,-89.60000000000218,0.0,-89.60000000000218,-54.01666666666824,0,-50.31999999999971
1635,1765,1691902800000.0,29381.6,29381.6,29354.0,29379.3,1210.132,35544481.8476,2023-08-13 05:00:00,0.0001,-0.000189,70796.41,41.47,29431.32,29394.47,29412.89,29449.75,29376.04,29468.18,29357.61,-3.34,0.54,-3.89,17.51,30.42,11.91,12.21,666.6671428571434,37.48,33.590000000000146,5.63,-7.16,29415.22,29390.59,70.45000000000073,-3.2599999999983993,11.290000000000873,35.92000000000189,-28.53,11.469999999999999,-12.91,-3.88,73.70999999999913,PositionState,lower,29379.3,29413.3,0.0,-34.0,31.099999999998545,-34.0,-5.628571428571896,0,-3.0900000000001455
1653,1783,1691967600000.0,29312.5,29329.2,29286.7,29301.3,1473.3,43180792.2159,2023-08-13 23:00:00,0.0001,-9.1e-05,70292.795,33.59,29407.76,29346.72,29377.24,29438.28,29316.2,29468.8,29285.68,-16.64,-9.54,-7.09,17.84,39.94,21.17,17.29,1290.7877857142864,75.89,75.94000000000233,20.07,-2.81,29369.56,29324.89,136.97999999999956,14.900000000001455,23.590000000000146,68.26000000000204,-36.41,3.5900000000000034,-22.099999999999998,-7.100000000000001,122.07999999999811,PositionState,lower,29301.3,29388.0,0.0,-86.70000000000073,41.599999999998545,-86.70000000000073,-2.6200000000004366,0,-15.340000000000146
1694,1824,1692115200000.0,29320.3,29360.0,29255.0,29280.1,3962.539,116127256.8757,2023-08-15 16:00:00,0.0001,0.0,71349.386,38.72,29416.41,29339.76,29378.08,29454.74,29301.43,29493.06,29263.1,-17.38,-8.72,-8.66,19.8,20.69,14.53,17.96,2037.5382142857147,224.41,97.9800000000032,31.76,-5.05,29372.05,29321.38,174.64000000000306,21.330000000001746,41.280000000002474,91.95000000000073,-31.28,8.719999999999999,-0.8900000000000006,-8.659999999999998,153.3100000000013,PositionState,lower,29280.1,26203.6,0.0,3076.5,3457.199999999997,-54.0,1633.3729166666653,0,3253.0200000000004
1864,1994,1692727200000.0,25822.0,25999.0,25757.2,25894.4,5857.433,151601742.6236,2023-08-22 18:00:00,-3.76e-06,-0.000436,58353.363,40.95,26062.36,25929.39,25995.88,26128.85,25862.9,26195.33,25796.42,-39.63,-22.56,-17.07,8.71,23.12,15.27,12.29,4409.219000000002,314.47,101.47999999999956,8.71,-0.23,25969.18,25898.76,234.4499999999971,-31.5,4.359999999996944,74.77999999999884,-29.049999999999997,10.950000000000003,-14.41,-17.070000000000004,265.9499999999971,PositionState,lower,25894.4,26044.0,0.0,-149.59999999999854,240.20000000000073,-149.59999999999854,60.05000000000109,0,-8.850000000002183
1909,2039,1692889200000.0,26105.1,26155.0,25967.5,25985.5,11215.953,292261467.8263,2023-08-24 15:00:00,2.141e-05,-0.000453,58961.724,34.35,26446.75,26186.56,26316.65,26576.85,26056.46,26706.95,25926.36,-1.16,58.0,-59.17,18.87,29.57,22.74,23.22,4677.703785714287,595.61,331.15000000000146,145.36,-7.59,26343.3,26113.28,591.3499999999985,70.95999999999913,127.77999999999884,357.7999999999993,-35.65,4.350000000000001,-10.7,-59.16,520.3899999999994,PositionState,lower,25985.5,26039.9,0.0,-54.400000000001455,159.5,-176.09999999999854,-52.87857142857138,0,141.90999999999985
1967,2097,1693098000000.0,25987.5,25998.9,25957.3,25983.9,1386.477,36015784.4075,2023-08-27 01:00:00,6.063e-05,-0.000475,57471.682,41.86,26038.35,26000.43,26019.39,26057.3,25981.48,26076.26,25962.52,-11.44,-8.23,-3.2,12.72,27.11,15.37,13.31,838.9935000000011,41.79,35.48999999999796,4.92,-4.57,26011.84,25992.84,73.39999999999782,-2.4200000000018917,8.93999999999869,27.93999999999869,-28.14,11.86,-14.389999999999999,-3.209999999999999,75.81999999999971,PositionState,lower,25983.9,26019.9,0.0,-36.0,0.5,-36.0,-15.324999999999818,0,-16.56000000000131
